category,paperid,date,num_authors,title
ecology,493932,2018/12/11,8,Low genetic variation in tolerance to defoliation in a long-lived tropical understorey palm
ecology,492900,2018/12/10,2,"Effect of aboveground mass removal on toxicity of Geyers larkspur, with important implications for grazing management"
ecology,492173,2018/12/10,2,Functional specialization under multidimensional tradeoffs
ecology,492934,2018/12/10,5,Interpreting mosquito feeding patterns in Australia through an ecological lens; an analysis of blood meal studies.
ecology,492389,2018/12/10,2,Recovery from fire affects spatial variability of nutrient availability in boreal aspen ecosystems
ecology,443275,2018/12/10,9,The relative influence of niche versus neutral processes on Ediacaran communities
ecology,492454,2018/12/10,5,The algae community in taxon Haptophyceae at the early bloom stage of Phaeocystis globosa in Northern Beibu Gulf in winter
ecology,299495,2018/04/11,4,Intra-host symbiont diversity and extended symbiont maintenance in photosymbiotic Acantharea (clade F)
ecology,282574,2018/04/11,10,Forfeiting the founder effect: turnover defines biofilm community succession
ecology,266007,2018/04/11,2,Evolution transforms pushed waves into pulled waves
ecology,231167,2018/04/10,9,Marine proteorhodopsins rival photosynthesis in solar energy capture
ecology,197954,2018/04/10,8,Networks of genetic similarity reveal non-neutral processes shape strain structure in Plasmodium falciparum
ecology,298323,2018/04/10,5,Cascading Effects of Shrimp Trawling: Increased Benthic Biomass and Increase in Net Primary Production
ecology,298158,2018/04/09,7,Nearshore corals on the Mesoamerican Barrier Reef System on pace to cease growing as soon as year 2110
ecology,298166,2018/04/09,1,Whence Lotka-Volterra? Conservation Laws and Integrable Systems in Ecology.
ecology,147827,2018/04/09,7,Combining global tree cover loss data with historical national forest-cover maps to look at six decades of deforestation and forest fragmentation in Madagascar
ecology,297432,2018/04/09,3,Ecological assessment of the River Nile around Gizert El-Warrak by Phytoplankton and macroinvertebrates assemblages
ecology,075663,2016/09/16,11,Better together: a transboundary approach to brown bear monitoring in the Pyrenees
ecology,075200,2016/09/14,2,ENVIREM: An expanded set of bioclimatic and topographic variables increases flexibility and improves performance of ecological niche modeling
ecology,074302,2016/09/14,4,Amphibian diversity and abundance in ponds is lower in exotic plantations than native forests
ecology,074492,2016/09/14,6,A Numerus Population Viability and Harvesting Analyses Web App
ecology,074849,2016/09/12,4,Metagenomic sequencing of dung beetle intestinal contents directly detects and identifies mammalian fauna
ecology,074336,2016/09/10,2,A phenomenological spatial model for macro-ecological patterns in species-rich ecosystems
ecology,074393,2016/09/10,1,Simulation model for dynamics of three types of annual plants
ecology,074328,2016/09/09,9,Fitness effects of thermal stress differ between outcrossing and selfing populations in Caenorhabditis elegans
ecology,073106,2016/09/04,6,Wolbachia infections in Aedes aegypti differ markedly in their response to cyclical heat stress
ecology,072546,2016/08/31,3,Cost Effective Acoustic Monitoring of Biodiversity and Bird Populations in Kenya
ecology,513515,2019/01/07,5,Range-wide variation in local adaptation and phenotypic plasticity of fitness-related traits in Fagus sylvatica and their implications under climate change
ecology,512699,2019/01/06,5,"Colonial ascidians strongly preyed upon, yet dominate the substrate in a subtropical fouling community"
ecology,501320,2019/01/06,12,More than a flying syringe: Using functional traits in vector borne disease research
ecology,512194,2019/01/04,5,"Forest canopy, a proxi of light intensity, arrests Pinus radiata invasion: basic science to conserve the Coastal Maulino forest, Central Chile."
ecology,511618,2019/01/04,6,Divergence in gut microbial communities mirrors a social group fission event in a black-and-white colobus monkey (Colobus vellerosus)
ecology,509794,2019/01/04,7,"LIDAR explains diversity of plants, fungi, lichens and bryophytes across multiple habitats and large geographic extent"
ecology,510446,2019/01/03,4,"Variation in Melitaea cinxia gut microbiota is phylogenetically highly structured but only mildly driven by host plant microbiota, sex or parasitism."
ecology,509067,2019/01/02,1,"Causes Of Death And Failures To Reproduce, Limiting Resources, Ecological Dynamics, And Selection: How To Evolve A Low Predation Guppy, And Cause A Trophic Cascade"
ecology,506428,2019/01/02,1,"Climatic limits for the present European distribution of hornbeam (Carpinus betulus), with special reference to Ukraine"
ecology,508507,2018/12/31,5,Eco-evolutionary significance of 'loners'
ecology,309419,2018/04/28,7,Disturbance macroecology: integrating disturbance ecology and macroecology in different-age post-fire stands of a closed-cone pine forest as a case study
ecology,310037,2018/04/28,7,Corals sustain growth but not skeletal density across the Florida Keys Reef Tract despite ongoing warming
ecology,259531,2018/04/27,8,Temperature drives Zika virus transmission: evidence from empirical and mathematical models
ecology,230383,2018/04/27,4,"Seasonal temperature variation influences climate suitability for dengue, chikungunya, and Zika transmission"
ecology,309633,2018/04/27,6,Novel autotrophic organisms contribute significantly to the internal carbon cycling potential of a boreal lake
ecology,307306,2018/04/27,4,NLMR and landscapetools: An integrated environment for simulating and modifying neutral landscape models in R
ecology,309385,2018/04/27,1,A conservation assessment of the freshwater gastropods of South Dakota based on historical records and recent observations
ecology,300632,2018/04/26,54,A protocol for an intercomparison of biodiversity and ecosystem services models using harmonized land-use and climate scenarios
ecology,284513,2018/04/25,6,"Comment on ""Seasonal cycling in the gut microbiome of the Hadza hunter-gatherers of Tanzania"""
ecology,308635,2018/04/25,3,The three regimes of spatial recovery
ecology,540468,2019/02/04,2,Optimal sample size calculation for null hypothesis significance tests
ecology,539619,2019/02/03,4,Functional traits and phenotypic plasticity modulate species coexistence across contrasting environments
ecology,538587,2019/02/03,5,"MAUI-seq: Multiplexed, high-throughput amplicon diversity profiling using unique molecular identifiers"
ecology,538926,2019/02/02,2,Differences in Long-Chained Cuticular Hydrocarbons between Males and Gynes in Cataglyphis Desert Ants
ecology,537803,2019/02/01,10,A practive faeces collection protocol for multidisciplinary research in wildlife science
ecology,538058,2019/02/01,3,Modelling plastics exposure for the marine biota: Risk maps for fin whales in the Pelagos Sanctuary (North-Western Mediterranean)
ecology,535005,2019/02/01,3,GIFT - A Global Inventory of Floras and Traits for macroecology and biogeography
ecology,236950,2019/02/01,5,Defining the seafloor microbiome of the Gulf of Mexico and its response to oil perturbation
ecology,535948,2019/01/31,3,Species abundance distributions should underpin ordinal cover-abundance transformations
ecology,537415,2019/01/31,5,Influence of light on particulate organic matter utilization by attached and free-living marine bacteria
ecology,351197,2018/06/20,11,Low functional but large soil-related variations in growth trajectories characterise the widespread Neotropical tree Cecropia obtusa Trecul (Urticaceae)
ecology,350967,2018/06/20,6,Trade-offs in provisioning and stability of multiple ecosystem services in agroecosystems
ecology,352492,2018/06/20,2,Finite size effects in diffusive public goods games
ecology,347401,2018/06/20,4,Neighborhood size-effects in nonlinear public goods games
ecology,351874,2018/06/20,12,"Hygroregulation, a key ability for eusocial insects: Native Western European bees as a case study"
ecology,351809,2018/06/20,2,One size does not fit all: Caste and sex differences in the response of bumblebees (Bombus impatiens) to chronic oral neonicotinoid exposure.
ecology,351817,2018/06/20,8,"Beyond Climatic Variation: Human Disturbances Alter the Effectiveness of a Protected Area to Reduce Fires in Tropical Peatlands of Sumatra, Indonesia"
ecology,350017,2018/06/19,19,The intrinsic predictability of ecological time series and its potential to guide forecasting
ecology,349936,2018/06/19,3,"Recapture rates and habitat associations of White-faced Darter Leucorhinnia dubia on Fenn's and Whixall Moss, Shropshire, UK"
ecology,349589,2018/06/18,1,Which results of the standard test in community weighted mean approach are too optimistic?
ecology,271155,2018/02/25,3,Relationship between Acropora millepora juvenile fluorescence and composition of newly established Symbiodinium assemblage
ecology,271361,2018/02/25,4,Comparative metabolomics of forest communities: Species differences in foliar chemistry are greater in the tropics.
ecology,183806,2018/02/24,3,Neither pulled nor pushed: Genetic drift and front wandering uncover a new class of reaction-diffusion waves
ecology,084673,2018/02/22,5,Do latitudinal gradients exist in New Zealand stream invertebrate metacommunities?
